user;item;rating
372;1403;4.0
372;1426;1.0
372;1438;5.0
373;0;4.0
373;5;5.0
373;6;1.0
373;8;4.0
373;15;5.0
373;16;4.0
373;18;3.0
373;22;4.0
373;24;3.0
373;27;2.0
373;30;5.0
373;35;5.0
373;39;1.0
373;42;4.0
373;48;4.0
373;50;2.0
373;52;5.0
373;53;5.0
373;57;5.0
373;62;3.0
373;73;5.0
373;77;5.0
373;80;5.0
373;81;3.0
373;82;5.0
373;84;3.0
373;88;4.0
373;90;4.0
373;94;5.0
373;96;4.0
373;97;5.0
373;100;5.0
373;101;4.0
373;102;1.0
373;107;2.0
373;109;3.0
373;114;5.0
373;115;4.0
373;118;3.0
373;119;1.0
373;123;5.0
373;134;5.0
373;135;3.0
373;138;2.0
373;139;3.0
373;140;3.0
373;141;3.0
373;142;1.0
373;143;3.0
373;159;5.0
373;160;3.0
373;161;4.0
373;163;5.0
373;168;1.0
373;173;3.0
373;174;4.0
373;175;5.0
373;193;5.0
373;224;4.0
373;227;2.0
373;245;4.0
373;253;2.0
373;261;1.0
373;268;3.0
373;270;5.0
373;273;2.0
373;293;2.0
373;298;4.0
373;311;1.0
373;325;4.0
373;338;4.0
373;447;4.0
373;448;5.0
373;452;4.0
373;454;5.0
373;455;4.0
373;456;4.0
373;457;3.0
373;458;1.0
373;463;4.0
373;464;3.0
373;465;5.0
373;467;4.0
373;469;4.0
373;470;4.0
373;471;4.0
373;472;4.0
373;475;5.0
373;476;5.0
373;480;3.0
373;481;4.0
373;482;5.0
373;485;5.0
373;488;1.0
373;492;3.0
373;495;5.0
373;496;5.0
373;497;4.0
373;498;2.0
373;500;3.0
373;504;5.0
373;507;4.0
373;512;4.0
373;513;4.0
373;516;4.0
373;517;5.0
373;518;5.0
373;519;4.0
373;521;1.0
373;526;5.0
373;527;3.0
373;530;2.0
373;533;1.0
373;537;3.0
373;540;5.0
373;545;3.0
373;549;5.0
373;550;1.0
373;551;3.0
373;552;5.0
373;558;4.0
373;561;5.0
373;566;5.0
373;569;4.0
373;570;5.0
373;571;4.0
373;575;3.0
373;576;2.0
373;578;5.0
373;580;5.0
373;583;5.0
373;585;3.0
373;586;5.0
373;587;4.0
373;591;4.0
373;594;5.0
373;599;4.0
373;600;4.0
373;604;2.0
373;605;4.0
373;606;5.0
373;607;3.0
373;609;4.0
373;610;3.0
373;612;4.0
373;615;2.0
373;616;5.0
373;618;5.0
373;619;3.0
373;627;4.0
373;628;4.0
373;631;4.0
373;632;5.0
373;633;5.0
373;636;4.0
373;638;4.0
373;639;4.0
373;646;5.0
373;648;4.0
373;650;5.0
373;659;5.0
373;664;3.0
373;670;4.0
373;672;4.0
373;674;3.0
373;675;5.0
373;677;1.0
373;681;3.0
373;684;3.0
373;685;5.0
373;687;3.0
373;690;4.0
373;691;4.0
373;698;4.0
373;699;3.0
373;702;3.0
373;707;2.0
373;708;4.0
373;712;4.0
373;714;4.0
373;716;4.0
373;718;2.0
373;722;5.0
373;724;4.0
373;730;4.0
373;734;2.0
373;736;1.0
373;741;5.0
373;745;4.0
373;747;5.0
373;752;3.0
373;759;3.0
373;771;2.0
373;772;4.0
373;774;3.0
373;777;3.0
373;779;4.0
373;783;4.0
373;787;1.0
373;789;5.0
373;790;4.0
373;792;4.0
373;793;4.0
373;801;5.0
373;806;3.0
373;808;5.0
373;809;2.0
373;810;4.0
373;811;3.0
373;819;4.0
373;823;2.0
373;824;3.0
373;826;5.0
373;829;5.0
373;835;4.0
373;839;2.0
373;840;3.0
373;845;4.0
373;846;2.0
373;848;3.0
373;851;5.0
373;854;2.0
373;875;4.0
373;880;5.0
373;884;1.0
373;891;5.0
373;899;5.0
373;911;5.0
373;913;3.0
373;916;1.0
373;930;5.0
373;933;3.0
373;944;1.0
373;956;5.0
373;959;2.0
373;960;3.0
373;962;4.0
373;965;5.0
373;970;4.0
373;982;3.0
373;993;2.0
373;995;4.0
373;1011;2.0
373;1026;1.0
373;1031;2.0
373;1042;3.0
373;1059;5.0
373;1064;4.0
373;1066;3.0
373;1067;3.0
373;1072;2.0
373;1074;5.0
373;1089;3.0
373;1105;1.0
373;1118;3.0
373;1123;5.0
373;1126;3.0
373;1132;2.0
373;1137;5.0
373;1163;1.0
373;1166;5.0
373;1168;4.0
373;1177;5.0
373;1201;5.0
373;1211;5.0
373;1259;5.0
373;1297;1.0
373;1302;4.0
373;1311;4.0
373;1355;1.0
373;1361;1.0
373;1393;3.0
374;5;5.0
374;10;3.0
374;12;1.0
374;28;1.0
374;35;5.0
374;40;4.0
374;45;5.0
374;48;3.0
374;52;3.0
374;55;1.0
374;62;5.0
374;68;3.0
374;83;4.0
374;97;1.0
374;187;1.0
374;190;2.0
374;193;4.0
374;207;4.0
374;253;2.0
374;297;3.0
374;298;1.0
374;369;1.0
374;373;4.0
374;449;4.0
374;455;4.0
374;456;3.0
374;460;4.0
374;464;1.0
374;465;1.0
374;466;2.0
374;484;3.0
374;495;4.0
374;497;1.0
374;498;3.0
374;504;4.0
374;507;3.0
374;509;4.0
374;515;4.0
374;520;1.0
374;531;4.0
374;540;4.0
374;542;2.0
374;552;4.0
374;559;1.0
374;565;2.0
374;572;4.0
374;574;3.0
374;575;4.0
374;576;5.0
374;577;3.0
374;580;1.0
374;586;2.0
374;597;2.0
374;600;1.0
374;622;2.0
374;623;3.0
374;624;1.0
374;642;3.0
374;647;1.0
374;660;2.0
374;665;3.0
374;668;2.0
374;671;2.0
374;705;1.0
374;707;2.0
374;715;3.0
374;719;2.0
374;728;5.0
374;730;1.0
374;742;4.0
374;745;3.0
374;746;4.0
374;754;1.0
374;765;3.0
374;771;3.0
374;773;4.0
374;778;4.0
374;801;5.0
374;812;4.0
374;813;4.0
374;818;4.0
374;819;2.0
374;822;1.0
374;854;3.0
374;872;3.0
374;886;1.0
374;895;4.0
374;898;3.0
374;903;4.0
374;906;2.0
374;916;1.0
374;918;5.0
374;979;5.0
374;998;1.0
374;1143;3.0
374;1144;2.0
374;1145;1.0
374;1183;3.0
374;1217;5.0
374;1223;5.0
374;1238;4.0
374;1304;3.0
374;1374;5.0
374;1437;3.0
375;5;3.0
375;7;4.0
375;10;2.0
375;16;3.0
375;19;4.0
375;20;4.0
375;22;2.0
375;30;3.0
375;40;3.0
375;41;3.0
375;42;3.0
375;46;3.0
375;50;3.0
375;51;3.0
375;52;4.0
375;57;4.0
375;62;4.0
375;66;2.0
375;71;3.0
375;73;3.0
375;77;2.0
375;81;4.0
375;84;3.0
375;88;3.0
375;93;4.0
375;94;4.0
375;97;3.0
375;98;4.0
375;103;4.0
375;108;5.0
375;114;3.0
375;115;2.0
375;116;4.0
375;117;4.0
375;130;3.0
375;140;4.0
375;142;3.0
375;147;3.0
375;158;5.0
375;159;3.0
375;161;3.0
375;162;3.0
375;163;3.0
375;169;5.0
375;173;4.0
375;175;5.0
375;177;4.0
375;185;3.0
375;190;3.0
375;193;4.0
375;213;2.0
375;224;3.0
375;268;3.0
375;298;2.0
375;300;4.0
375;326;4.0
375;346;3.0
375;442;3.0
375;448;4.0
375;449;4.0
375;452;3.0
375;463;3.0
375;466;3.0
375;470;4.0
375;471;2.0
375;472;4.0
375;481;3.0
375;482;2.0
375;484;3.0
375;485;4.0
375;488;4.0
375;489;4.0
375;495;4.0
375;497;3.0
375;498;4.0
375;504;3.0
375;507;4.0
375;513;4.0
375;514;3.0
375;515;3.0
375;517;4.0
375;518;3.0
375;522;3.0
375;525;4.0
375;526;3.0
375;528;3.0
375;531;3.0
375;538;2.0
375;539;3.0
375;540;4.0
375;545;3.0
375;546;4.0
375;549;3.0
375;551;3.0
375;552;3.0
375;555;3.0
375;558;4.0
375;566;5.0
375;572;2.0
375;573;5.0
375;574;3.0
375;576;3.0
375;578;3.0
375;581;4.0
375;586;5.0
375;592;3.0
375;593;2.0
375;594;3.0
375;595;4.0
375;597;3.0
375;598;4.0
375;599;2.0
375;605;4.0
375;608;3.0
375;609;4.0
375;610;5.0
375;614;3.0
375;615;3.0
375;616;3.0
375;621;5.0
375;622;4.0
375;627;2.0
375;628;2.0
375;632;4.0
375;633;2.0
375;635;4.0
375;636;4.0
375;641;3.0
375;646;4.0
375;652;2.0
375;659;1.0
375;660;2.0
375;665;3.0
375;666;3.0
375;668;3.0
375;672;4.0
375;679;2.0
375;680;3.0
375;681;3.0
375;685;3.0
375;691;2.0
375;694;4.0
375;702;5.0
375;708;2.0
375;711;2.0
375;712;3.0
375;714;5.0
375;716;4.0
375;717;4.0
375;719;4.0
375;723;3.0
375;736;3.0
375;741;3.0
375;743;3.0
375;745;3.0
375;748;3.0
375;759;3.0
375;761;2.0
375;763;4.0
375;770;4.0
375;773;3.0
375;779;4.0
375;790;4.0
375;795;4.0
375;801;4.0
375;806;2.0
375;807;3.0
375;809;3.0
375;810;3.0
375;824;1.0
375;825;4.0
375;840;3.0
375;842;4.0
375;845;3.0
375;847;3.0
375;848;3.0
375;851;4.0
375;860;2.0
375;865;3.0
375;866;3.0
375;874;3.0
375;880;3.0
375;896;3.0
375;898;4.0
375;900;4.0
375;901;2.0
375;906;3.0
375;907;4.0
375;935;2.0
375;942;2.0
375;945;2.0
375;960;4.0
375;962;3.0
375;965;4.0
375;972;3.0
375;973;3.0
375;979;4.0
375;980;3.0
375;982;2.0
375;1015;3.0
375;1025;1.0
375;1039;2.0
375;1059;4.0
375;1065;3.0
375;1069;2.0
375;1082;4.0
375;1099;3.0
375;1117;3.0
375;1120;2.0
375;1123;3.0
375;1126;3.0
375;1128;3.0
375;1151;3.0
375;1160;5.0
375;1173;2.0
375;1175;4.0
375;1177;3.0
375;1186;3.0
375;1217;3.0
375;1218;5.0
375;1221;4.0
375;1227;3.0
375;1229;3.0
375;1231;3.0
375;1250;2.0
375;1274;3.0
375;1286;3.0
375;1449;2.0
375;1451;3.0
375;1468;3.0
376;5;4.0
376;9;4.0
376;24;3.0
376;34;4.0
376;35;4.0
376;38;5.0
376;42;3.0
376;67;3.0
376;73;3.0
376;81;3.0
376;82;4.0
376;83;4.0
376;103;4.0
376;108;2.0
376;114;4.0
376;116;3.0
376;125;4.0
376;127;5.0
376;134;4.0
376;140;4.0
376;158;5.0
376;175;4.0
376;177;4.0
376;194;4.0
376;232;2.0
376;449;5.0
376;451;5.0
376;465;4.0
376;469;3.0
376;470;4.0
376;472;4.0
376;474;4.0
376;475;4.0
376;482;5.0
376;485;5.0
376;489;4.0
376;491;3.0
376;496;4.0
376;509;2.0
376;512;3.0
376;514;2.0
376;516;5.0
376;518;5.0
376;529;3.0
376;531;3.0
376;537;4.0
376;540;4.0
376;545;3.0
376;561;4.0
376;570;5.0
376;573;5.0
376;578;4.0
376;583;5.0
376;586;3.0
376;605;5.0
376;609;4.0
376;620;5.0
376;621;4.0
376;622;1.0
376;632;4.0
376;646;4.0
376;655;4.0
376;659;5.0
376;660;3.0
376;666;4.0
376;670;4.0
376;672;4.0
376;685;4.0
376;688;5.0
376;694;4.0
376;711;5.0
376;715;4.0
376;736;2.0
376;742;3.0
376;747;5.0
376;763;4.0
376;789;4.0
376;792;5.0
376;801;3.0
376;807;5.0
376;826;5.0
376;843;4.0
376;862;3.0
376;885;3.0
376;891;4.0
376;917;5.0
376;935;5.0
376;958;4.0
376;1001;3.0
376;1059;5.0
376;1137;3.0
376;1155;5.0
376;1168;3.0
377;9;5.0
377;12;4.0
377;28;4.0
377;40;3.0
377;42;5.0
377;52;5.0
377;85;4.0
377;92;4.0
377;97;5.0
377;114;4.0
377;158;5.0
377;206;5.0
377;449;4.0
377;455;3.0
377;467;4.0
377;468;5.0
377;482;4.0
377;490;3.0
377;491;5.0
377;493;5.0
377;495;5.0
377;498;4.0
377;504;4.0
377;507;5.0
377;509;4.0
377;519;5.0
377;531;4.0
377;542;4.0
377;545;4.0
377;574;4.0
377;577;3.0
377;580;2.0
377;600;5.0
377;632;5.0
377;643;4.0
377;668;5.0
377;670;3.0
377;694;5.0
377;711;4.0
377;719;4.0
377;720;3.0
377;734;5.0
377;745;4.0
377;764;4.0
377;800;5.0
377;813;5.0
377;829;4.0
377;845;4.0
377;898;4.0
377;907;5.0
377;909;5.0
377;913;4.0
377;998;4.0
377;1148;5.0
377;1211;5.0
377;1322;4.0
378;5;2.0
378;22;2.0
378;24;2.0
378;29;2.0
378;35;2.0
378;42;2.0
378;72;3.0
378;81;4.0
378;88;2.0
378;103;2.0
378;104;3.0
378;114;2.0
378;158;3.0
378;169;5.0
378;172;1.0
378;176;3.0
378;245;2.0
378;412;2.0
378;452;2.0
378;455;3.0
378;460;2.0
378;464;2.0
378;470;4.0
378;472;1.0
378;482;4.0
378;495;2.0
378;516;1.0
378;517;2.0
378;537;5.0
378;540;4.0
378;549;2.0
378;570;1.0
378;573;3.0
378;578;5.0
378;586;3.0
378;605;3.0
378;609;2.0
378;622;2.0
378;632;2.0
378;646;3.0
378;660;2.0
378;672;4.0
378;688;5.0
378;714;3.0
378;722;1.0
378;748;3.0
378;759;3.0
378;771;1.0
378;843;3.0
378;846;2.0
378;886;1.0
378;900;3.0
378;914;3.0
378;917;1.0
378;931;2.0
378;935;5.0
378;998;1.0
378;1134;3.0
379;1;1.0
379;5;5.0
379;9;5.0
379;11;4.0
379;15;3.0
379;20;5.0
379;26;4.0
379;32;3.0
379;35;5.0
379;40;3.0
379;42;5.0
379;52;5.0
379;53;5.0
379;55;3.0
379;57;3.0
379;73;1.0
379;74;1.0
379;81;4.0
379;88;5.0
379;90;5.0
379;94;5.0
379;96;5.0
379;99;1.0
379;103;4.0
379;104;5.0
379;114;5.0
379;121;4.0
379;130;3.0
379;137;4.0
379;143;3.0
379;157;4.0
379;158;5.0
379;161;5.0
379;162;3.0
379;164;3.0
379;175;5.0
379;197;4.0
379;207;5.0
379;212;1.0
379;225;2.0
379;238;3.0
379;285;2.0
379;307;3.0
379;323;2.0
379;324;4.0
379;334;3.0
379;356;3.0
379;359;3.0
379;451;3.0
379;453;4.0
379;456;5.0
379;459;3.0
379;463;5.0
379;465;4.0
379;467;5.0
379;470;5.0
379;471;5.0
379;472;5.0
379;480;3.0
379;487;3.0
379;488;5.0
379;493;4.0
379;504;3.0
379;507;1.0
379;509;5.0
379;511;1.0
379;512;4.0
379;514;4.0
379;517;5.0
379;521;3.0
379;524;5.0
379;526;5.0
379;538;4.0
379;545;3.0
379;558;5.0
379;559;5.0
379;561;5.0
379;566;3.0
379;573;4.0
379;574;3.0
379;578;5.0
379;580;2.0
379;589;4.0
379;595;5.0
379;598;3.0
379;605;1.0
379;610;2.0
379;614;4.0
379;616;5.0
379;618;3.0
379;620;5.0
379;621;3.0
379;622;1.0
379;632;5.0
379;636;5.0
379;637;5.0
379;649;3.0
379;652;3.0
379;653;2.0
379;659;2.0
379;672;3.0
379;675;5.0
379;684;3.0
379;685;5.0
379;690;4.0
379;691;3.0
379;693;2.0
379;702;3.0
379;703;4.0
379;711;1.0
379;715;5.0
379;718;5.0
379;721;4.0
379;722;5.0
379;736;4.0
379;753;3.0
379;755;3.0
379;759;3.0
379;762;2.0
379;774;3.0
379;787;1.0
379;788;2.0
379;790;4.0
379;799;2.0
379;801;1.0
379;808;1.0
379;811;1.0
379;814;3.0
379;822;3.0
379;825;4.0
379;831;5.0
379;832;4.0
379;835;4.0
379;836;3.0
379;839;3.0
379;840;5.0
379;853;4.0
379;858;5.0
379;874;3.0
379;903;5.0
379;906;3.0
379;909;3.0
379;913;4.0
379;916;2.0
379;926;3.0
379;933;4.0
379;934;1.0
379;945;4.0
379;958;4.0
379;960;5.0
379;961;3.0
379;963;3.0
379;976;2.0
379;995;5.0
379;1009;5.0
379;1010;3.0
379;1013;3.0
379;1025;2.0
379;1031;3.0
379;1042;5.0
379;1068;3.0
379;1083;3.0
379;1095;1.0
379;1104;3.0
379;1118;5.0
379;1119;3.0
379;1126;4.0
379;1127;2.0
379;1132;2.0
379;1137;4.0
379;1146;4.0
379;1173;1.0
379;1193;3.0
379;1198;3.0
379;1231;1.0
379;1277;3.0
379;1302;1.0
379;1330;2.0
379;1385;2.0
379;1392;1.0
379;1488;3.0
379;1498;3.0
380;2;4.0
380;5;4.0
380;13;5.0
380;19;4.0
380;24;4.0
380;29;2.0
380;32;4.0
380;35;3.0
380;37;2.0
380;39;2.0
380;40;4.0
380;42;5.0
380;46;3.0
380;47;5.0
380;50;2.0
380;55;4.0
380;62;5.0
380;71;5.0
380;81;4.0
380;84;5.0
380;88;5.0
380;90;4.0
380;98;4.0
380;102;4.0
380;114;5.0
380;118;3.0
380;130;4.0
380;140;2.0
380;147;2.0
380;162;4.0
380;167;4.0
380;175;5.0
380;187;4.0
380;197;5.0
380;251;2.0
380;281;4.0
380;288;3.0
380;333;4.0
380;346;4.0
380;356;1.0
380;360;3.0
380;400;2.0
380;452;5.0
380;460;4.0
380;464;3.0
380;465;4.0
380;466;4.0
380;467;4.0
380;469;4.0
380;471;5.0
380;484;3.0
380;485;5.0
380;489;4.0
380;495;4.0
380;497;3.0
380;504;3.0
380;506;4.0
380;507;2.0
380;508;4.0
380;514;3.0
380;515;4.0
380;517;5.0
380;519;3.0
380;522;3.0
380;528;4.0
380;531;3.0
380;538;4.0
380;542;5.0
380;545;5.0
380;551;4.0
380;555;4.0
380;557;4.0
380;558;5.0
380;566;4.0
380;568;3.0
380;571;4.0
380;572;3.0
380;574;2.0
380;576;5.0
380;580;1.0
380;586;4.0
380;587;4.0
380;588;3.0
380;592;4.0
380;595;4.0
380;597;4.0
380;601;4.0
380;605;1.0
380;608;4.0
380;616;5.0
380;622;2.0
380;632;4.0
380;637;3.0
380;668;3.0
380;672;4.0
380;674;3.0
380;677;2.0
380;679;2.0
380;684;4.0
380;693;1.0
380;696;2.0
380;697;2.0
380;703;3.0
380;707;4.0
380;718;4.0
380;721;4.0
380;725;4.0
380;730;2.0
380;745;4.0
380;746;2.0
380;752;1.0
380;759;4.0
380;765;4.0
380;770;4.0
380;771;3.0
380;773;3.0
380;779;4.0
380;785;2.0
380;790;4.0
380;795;4.0
380;809;4.0
380;811;1.0
380;814;1.0
380;816;3.0
380;821;2.0
380;825;5.0
380;827;2.0
380;836;5.0
380;839;2.0
380;847;1.0
380;875;4.0
380;886;3.0
380;887;4.0
380;903;3.0
380;906;2.0
380;907;4.0
380;916;3.0
380;920;2.0
380;944;2.0
380;986;3.0
380;1000;4.0
380;1015;4.0
380;1024;3.0
380;1031;4.0
380;1061;1.0
380;1067;5.0
380;1081;4.0
380;1083;4.0
380;1114;3.0
380;1117;2.0
380;1203;3.0
380;1218;2.0
380;1241;4.0
380;1337;4.0
380;1361;1.0
381;0;4.0
381;5;5.0
381;9;5.0
381;10;3.0
381;13;3.0
381;16;4.0
381;22;5.0
381;23;4.0
381;24;3.0
381;26;4.0
381;30;5.0
381;32;3.0
381;34;3.0
381;35;5.0
381;44;4.0
381;49;3.0
381;51;3.0
381;52;5.0
381;53;4.0
381;57;4.0
381;58;3.0
381;62;4.0
381;69;5.0
381;72;5.0
381;74;5.0
381;77;4.0
381;79;4.0
381;81;4.0
381;87;5.0
381;88;4.0
381;89;5.0
381;90;4.0
381;92;2.0
381;93;4.0
381;94;4.0
381;96;4.0
381;97;3.0
381;98;4.0
381;100;5.0
381;103;4.0
381;104;4.0
381;110;4.0
381;114;4.0
381;117;5.0
381;123;5.0
381;130;3.0
381;136;3.0
381;137;5.0
381;139;5.0
381;140;5.0
381;142;5.0
381;145;3.0
381;149;4.0
381;150;5.0
381;157;5.0
381;158;5.0
381;160;3.0
381;166;3.0
381;170;2.0
381;172;5.0
381;174;4.0
381;175;5.0
381;176;4.0
381;177;4.0
381;178;4.0
381;181;5.0
381;191;4.0
381;193;4.0
381;198;5.0
381;202;4.0
381;206;5.0
381;209;3.0
381;212;4.0
381;214;4.0
381;219;4.0
381;224;4.0
381;236;5.0
381;242;4.0
381;245;5.0
381;246;1.0
381;266;5.0
381;274;3.0
381;288;4.0
381;291;1.0
381;322;1.0
381;449;3.0
381;451;5.0
381;452;5.0
381;453;5.0
381;454;5.0
381;456;5.0
381;460;5.0
381;464;3.0
381;465;5.0
381;466;2.0
381;468;4.0
381;469;4.0
381;470;4.0
381;471;5.0
381;472;4.0
381;474;5.0
381;481;3.0
381;482;3.0
381;483;5.0
381;484;2.0
381;485;4.0
381;488;5.0
381;489;4.0
381;491;5.0
381;493;5.0
381;494;5.0
381;495;4.0
381;499;5.0
381;504;4.0
381;507;4.0
381;509;5.0
381;511;4.0
381;512;4.0
381;516;5.0
381;517;5.0
381;519;5.0
381;524;5.0
381;525;5.0
381;526;3.0
381;527;3.0
381;528;3.0
381;536;4.0
381;540;5.0
381;542;3.0
381;543;4.0
381;544;5.0
381;547;2.0
381;550;1.0
381;552;5.0
381;556;5.0
381;558;4.0
381;561;5.0
381;566;4.0
381;572;3.0
381;573;5.0
381;574;2.0
381;578;5.0
381;579;5.0
381;581;1.0
381;583;5.0
381;585;5.0
381;594;5.0
381;600;4.0
381;605;4.0
381;606;5.0
381;609;5.0
381;610;3.0
381;613;5.0
381;616;3.0
381;618;4.0
381;619;5.0
381;620;5.0
381;621;5.0
381;627;5.0
381;628;4.0
381;629;4.0
381;631;5.0
381;632;3.0
381;633;3.0
381;634;4.0
381;635;5.0
381;636;4.0
381;646;5.0
381;648;3.0
381;649;5.0
381;650;5.0
381;654;4.0
381;655;4.0
381;658;2.0
381;659;5.0
381;660;5.0
381;662;3.0
381;663;5.0
381;666;4.0
381;668;4.0
381;672;4.0
381;675;2.0
381;678;3.0
381;679;3.0
381;680;2.0
381;682;4.0
381;684;5.0
381;685;5.0
381;691;5.0
381;694;3.0
381;697;2.0
381;698;3.0
381;702;5.0
381;706;4.0
381;716;4.0
381;721;4.0
381;722;5.0
381;726;5.0
381;727;4.0
381;732;4.0
381;738;2.0
381;743;3.0
381;745;5.0
381;746;4.0
381;747;5.0
381;756;4.0
381;759;4.0
381;763;4.0
381;766;4.0
381;770;4.0
381;774;3.0
381;777;2.0
381;780;4.0
381;789;4.0
381;790;4.0
381;791;4.0
381;792;5.0
381;793;3.0
381;794;4.0
381;795;3.0
381;800;4.0
381;805;4.0
381;807;4.0
381;808;3.0
381;810;3.0
381;817;3.0
381;825;2.0
381;826;2.0
381;828;5.0
381;829;5.0
381;830;4.0
381;833;3.0
381;836;4.0
381;840;4.0
381;843;5.0
381;846;5.0
381;850;5.0
381;858;5.0
381;860;4.0
381;862;3.0
381;865;5.0
381;866;2.0
381;867;4.0
381;871;4.0
381;876;5.0
381;880;5.0
381;882;5.0
381;886;3.0
381;887;3.0
381;888;5.0
381;900;5.0
381;903;4.0
381;906;4.0
381;909;5.0
381;917;5.0
381;920;4.0
381;925;2.0
381;933;5.0
381;934;4.0
381;942;1.0
381;943;2.0
381;945;1.0
381;973;3.0
381;974;4.0
381;975;4.0
381;978;5.0
381;987;4.0
381;988;4.0
381;991;1.0
381;998;4.0
381;1000;2.0
381;1015;3.0
381;1016;5.0
381;1026;1.0
381;1028;5.0
381;1032;5.0
381;1033;5.0
381;1038;4.0
381;1050;4.0
381;1055;4.0
381;1056;2.0
381;1059;5.0
381;1065;5.0
381;1067;3.0
381;1069;5.0
381;1070;5.0
381;1074;5.0
381;1076;5.0
381;1079;5.0
381;1081;3.0
381;1101;3.0
381;1118;4.0
381;1130;4.0
381;1151;4.0
381;1155;5.0
381;1175;5.0
381;1177;5.0
381;1178;4.0
381;1179;5.0
381;1198;2.0
381;1213;5.0
381;1226;4.0
381;1228;4.0
381;1308;3.0
381;1331;4.0
381;1432;4.0
381;1453;5.0
382;0;4.0
382;9;5.0
382;15;4.0
382;22;4.0
382;30;5.0
382;42;5.0
382;57;5.0
382;58;2.0
382;62;3.0
382;76;5.0
382;81;5.0
382;90;4.0
382;93;2.0
382;94;4.0
382;95;4.0
382;104;5.0
382;114;5.0
382;122;4.0
382;123;5.0
382;130;4.0
382;139;5.0
382;140;5.0
382;141;5.0
382;158;5.0
382;175;5.0
382;176;5.0
382;184;4.0
382;193;5.0
382;197;5.0
382;224;4.0
382;265;2.0
382;291;3.0
382;293;2.0
382;323;2.0
382;449;5.0
382;463;5.0
382;465;5.0
382;466;4.0
382;467;5.0
382;469;5.0
382;470;5.0
382;472;5.0
382;474;5.0
382;478;1.0
382;482;5.0
382;488;5.0
382;489;5.0
382;490;3.0
382;493;5.0
382;495;5.0
382;498;5.0
382;499;5.0
382;512;5.0
382;514;4.0
382;517;5.0
382;518;5.0
382;519;5.0
382;526;5.0
382;527;5.0
382;528;5.0
382;531;3.0
382;543;5.0
382;546;5.0
382;556;5.0
382;558;5.0
382;561;5.0
382;566;5.0
382;572;3.0
382;578;5.0
382;583;5.0
382;586;5.0
382;588;1.0
382;597;4.0
382;600;5.0
382;605;5.0
382;606;2.0
382;614;3.0
382;615;5.0
382;620;5.0
382;621;5.0
382;627;2.0
382;628;4.0
382;629;3.0
382;631;5.0
382;632;5.0
382;633;5.0
382;636;4.0
382;641;5.0
382;646;5.0
382;648;5.0
382;660;2.0
382;674;5.0
382;694;5.0
382;704;5.0
382;706;3.0
382;708;4.0
382;712;5.0
382;721;5.0
382;722;4.0
382;733;3.0
382;736;5.0
382;738;5.0
382;739;1.0
382;741;5.0
382;743;5.0
382;748;1.0
382;752;4.0
382;759;4.0
382;763;5.0
382;766;4.0
382;779;5.0
382;782;3.0
382;783;5.0
382;790;5.0
382;793;5.0
382;806;4.0
382;808;4.0
382;809;5.0
382;823;3.0
382;833;5.0
382;848;5.0
382;858;4.0
382;867;5.0
382;877;4.0
382;898;5.0
382;903;5.0
382;909;5.0
382;934;5.0
382;941;4.0
382;974;4.0
382;1015;5.0
382;1055;4.0
382;1067;5.0
382;1079;4.0
382;1103;4.0
382;1126;4.0
382;1149;5.0
382;1168;5.0
382;1175;3.0
382;1194;5.0
383;5;5.0
383;7;4.0
383;9;3.0
383;10;4.0
383;20;4.0
383;22;4.0
383;23;4.0
383;28;5.0
383;35;5.0
383;42;5.0
383;55;2.0
383;65;2.0
383;79;4.0
383;81;5.0
383;88;5.0
383;103;4.0
383;108;5.0
383;114;4.0
383;116;4.0
383;117;4.0
383;133;4.0
383;141;2.0
383;142;2.0
383;158;5.0
383;174;3.0
383;175;4.0
383;188;4.0
383;197;4.0
383;215;2.0
383;252;3.0
383;451;3.0
383;452;5.0
383;469;5.0
383;470;5.0
383;474;5.0
383;479;4.0
383;484;4.0
383;488;4.0
383;489;5.0
383;493;4.0
383;499;4.0
383;506;4.0
383;514;3.0
383;516;3.0
383;517;5.0
383;526;5.0
383;529;5.0
383;530;4.0
383;543;3.0
383;558;5.0
383;561;4.0
383;573;4.0
383;574;2.0
383;586;5.0
383;595;2.0
383;605;1.0
383;613;4.0
383;616;5.0
383;621;5.0
383;630;4.0
383;633;5.0
383;636;4.0
383;667;4.0
383;675;5.0
383;684;5.0
383;702;2.0
383;712;4.0
383;714;5.0
383;715;4.0
383;779;3.0
383;790;4.0
383;793;4.0
383;831;5.0
383;833;2.0
383;864;2.0
383;872;5.0
383;877;3.0
383;885;5.0
383;888;4.0
383;903;4.0
383;907;4.0
383;909;4.0
383;934;3.0
383;960;5.0
383;962;4.0
383;1038;4.0
383;1062;3.0
383;1063;3.0
383;1067;5.0
383;1084;5.0
383;1091;2.0
383;1118;4.0
383;1175;4.0
383;1228;3.0
383;1243;1.0
383;1248;4.0
383;1265;4.0
383;1282;4.0
384;9;5.0
384;22;4.0
384;24;5.0
384;29;2.0
384;30;2.0
384;35;3.0
384;54;4.0
384;56;4.0
384;57;4.0
384;65;3.0
384;81;5.0
384;87;3.0
384;93;4.0
384;98;5.0
384;103;5.0
384;108;5.0
384;114;5.0
384;116;5.0
384;133;4.0
384;137;5.0
384;140;3.0
384;141;3.0
384;154;4.0
384;158;5.0
384;159;3.0
384;174;4.0
384;175;5.0
